title: EEG-recording_ActualElectrodes, recorded: 23.05.19 01.34.31, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:128, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:1333, units:emotiv
56,3614,8865,15072,15005,7713,12253,2718,31,14236,9055,14366,3874,672,4257,
57,3678,8929,14816,14877,7009,12189,3166,31,14428,8543,14110,2913,16224,3233,
58,3742,9313,14752,15325,6433,10909,2334,31,14172,8607,14238,2786,96,3233,
59,3806,8993,14944,15261,6753,10397,1502,31,13852,8415,14238,3938,736,3937,
60,3870,8993,15008,14941,6625,10589,2014,31,13916,8479,14302,4322,544,3681,
61,3934,9377,14880,15069,7073,12509,3550,31,14236,9503,15646,4514,736,3681,
62,3998,9441,14752,15325,8225,13789,4062,31,14364,10207,16222,5090,1376,4321,
63,4062,9505,14880,14813,8097,12701,3742,31,14300,9951,15646,4834,672,4129,
64,4126,9121,14816,14557,7521,12637,4062,31,14172,9951,15838,4449,16032,3489,
65,4190,8993,14688,15069,7393,12573,3678,31,14236,10463,15326,3873,15520,3361,
66,4254,9185,14560,15069,6753,11421,3166,31,14300,10975,14622,2977,15264,3361,
67,4318,9505,14816,14941,6177,12125,3678,31,14364,10527,15518,2977,15136,3489,
